customer_id,weekly_visits,session_time_minutes,page_views,app_opens
8561,5,18.13,10.0,4
8562,10,12.98,,7
8563,7,15.44,28.0,7
8564,7,10.01,28.0,9
8565,23,10.49,46.0,25
8566,4,18.6,16.0,4
8567,10,14.85,20.0,7
8568,5,13.86,10.0,4
8569,7,13.52,21.0,5
8570,10,20.29,20.0,12
8571,4,19.19,8.0,3
8572,9,7.15,18.0,7
8573,3,22.31,12.0,3
8574,22,23.24,44.0,20
8575,8,2.65,16.0,8
8576,5,19.08,10.0,4
8577,4,19.97,12.0,3
8578,6,9.3,12.0,6
8579,3,11.31,6.0,2
8580,12,24.61,36.0,12
8581,6,27.11,18.0,4
8582,11,19.56,33.0,8
8583,10,22.7,40.0,11
8584,13,13.73,52.0,14
8585,5,16.89,15.0,3
8586,2,8.93,6.0,2
8587,5,21.12,20.0,6
8588,7,16.57,21.0,7
8589,7,14.7,21.0,8
8590,9,19.94,18.0,8
8591,5,7.71,20.0,6
8592,3,15.71,12.0,3
8593,1,20.52,3.0,1
8594,7,10.21,14.0,6
8595,15,23.18,30.0,14
8596,5,10.1,10.0,5
8597,9,13.16,36.0,6
8598,17,8.97,51.0,16
8599,9,19.79,18.0,9
8600,6,11.32,12.0,5
8601,2,7.6,4.0,1
8602,5,18.87,15.0,5
8603,18,18.5,72.0,20
8604,3,12.74,9.0,3
8605,5,29.9,15.0,5
8606,18,17.92,36.0,20
8607,5,13.5,15.0,3
8608,12,11.07,24.0,14
8609,14,17.87,56.0,18
8610,5,13.6,10.0,5
8611,11,22.16,22.0,12
8612,17,26.49,51.0,17
8613,7,8.43,14.0,5
8614,9,9.02,36.0,10
8615,13,13.01,26.0,13
8616,18,13.46,72.0,17
8617,7,9.18,21.0,4
8618,6,11.68,24.0,4
8619,4,17.69,8.0,3
8620,7,15.45,28.0,5
8621,7,16.25,28.0,4
8622,11,18.34,22.0,11
8623,6,16.21,24.0,6
8624,7,13.04,14.0,6
8625,7,17.87,28.0,6
8626,10,21.81,40.0,9
8627,2,8.56,4.0,1
8628,5,5.59,10.0,4
8629,9,20.64,18.0,8
8630,18,14.83,36.0,14
8631,11,20.85,44.0,10
8632,8,15.05,,7
8633,22,13.14,66.0,21
8634,8,12.77,32.0,8
8635,27,12.22,54.0,25
8636,1,15.36,2.0,1
8637,4,17.68,16.0,3
8638,3,9.98,6.0,2
8639,13,5.6,39.0,10
8640,10,14.87,20.0,7
8641,7,15.45,21.0,6
8642,11,16.42,33.0,13
8643,11,18.43,22.0,10
8644,13,7.18,39.0,10
8645,9,22.31,27.0,11
8646,9,19.43,18.0,7
8647,6,8.47,18.0,6
8648,2,15.0,6.0,1
8649,11,20.39,44.0,13
8650,7,20.01,21.0,5
8651,10,16.71,20.0,7
8652,3,21.9,9.0,3
8653,3,10.6,9.0,3
8654,3,14.88,6.0,3
8655,8,16.98,24.0,7
8656,8,16.81,32.0,9
8657,18,20.1,36.0,23
8658,14,24.98,42.0,17
8659,5,13.02,20.0,4
8660,4,7.96,12.0,4
8661,13,16.36,52.0,10
8662,3,18.96,9.0,3
8663,12,24.17,24.0,10
8664,4,26.76,16.0,3
8665,4,13.7,,3
8666,5,9.05,15.0,5
8667,7,11.4,14.0,6
8668,3,21.21,6.0,3
8669,7,14.16,28.0,6
8670,7,23.41,14.0,6
8671,26,22.39,78.0,31
8672,11,15.71,44.0,14
8673,8,18.78,24.0,8
8674,8,23.64,16.0,7
8675,7,27.56,14.0,8
8676,3,4.47,9.0,2
8677,18,14.11,72.0,14
8678,11,14.6,22.0,10
8679,9,18.21,18.0,10
8680,17,31.5,51.0,15
8681,8,18.76,16.0,5
8682,4,14.92,12.0,3
8683,7,15.88,28.0,8
8684,5,16.51,15.0,6
8685,6,9.27,12.0,6
8686,7,17.05,14.0,7
8687,5,11.44,15.0,6
8688,16,21.64,32.0,14
8689,21,8.69,63.0,16
8690,7,18.05,28.0,8
8691,12,12.71,48.0,11
8692,6,17.38,18.0,5
8693,13,21.25,39.0,12
8694,5,16.75,20.0,6
8695,21,30.49,42.0,23
8696,6,22.6,12.0,4
8697,3,19.3,9.0,2
8698,7,11.94,14.0,5
8699,3,8.5,,3
8700,6,12.71,18.0,5
8701,12,20.86,24.0,13
8702,8,17.84,24.0,8
8703,10,15.92,30.0,10
8704,10,14.78,40.0,10
8705,13,0.22,26.0,12
8706,5,16.16,20.0,4
8707,6,15.04,24.0,7
8708,6,5.29,12.0,5
8709,5,18.07,10.0,5
8710,22,16.03,44.0,24
8711,5,10.49,10.0,6
8712,6,12.36,24.0,7
8713,4,19.78,16.0,3
8714,9,5.74,18.0,10
8715,8,15.07,24.0,8
8716,22,24.01,,21
8717,6,10.88,12.0,7
8718,3,17.41,12.0,3
8719,5,11.32,10.0,4
8720,2,14.71,4.0,2
8721,4,13.63,12.0,3
8722,4,16.66,8.0,4
8723,4,14.44,16.0,4
8724,5,4.87,20.0,4
8725,6,24.62,18.0,6
8726,12,19.39,48.0,14
8727,5,18.12,10.0,3
8728,9,11.48,36.0,6
8729,8,20.6,32.0,6
8730,8,11.59,32.0,5
8731,4,13.07,16.0,4
8732,7,13.39,21.0,6
8733,24,20.43,96.0,18
8734,4,12.27,8.0,5
8735,3,14.03,6.0,3
8736,7,15.41,14.0,7
8737,6,21.38,18.0,5
8738,2,18.26,4.0,1
8739,7,22.31,28.0,6
8740,12,21.1,36.0,9
8741,6,17.37,24.0,6
8742,6,17.2,12.0,7
8743,9,17.39,36.0,11
8744,5,20.59,10.0,5
8745,5,8.79,10.0,3
8746,10,9.81,30.0,11
8747,4,18.76,8.0,2
8748,16,16.86,64.0,19
8749,9,9.39,27.0,11
8750,6,23.94,24.0,7
8751,12,22.19,24.0,14
8752,4,11.56,8.0,4
8753,4,23.55,16.0,4
8754,5,17.5,15.0,6
8755,15,17.5,45.0,12
8756,5,13.79,10.0,4
8757,2,6.94,4.0,2
8758,11,14.81,22.0,13
8759,5,16.58,,4
8760,12,16.41,36.0,9
8761,11,13.57,22.0,14
8762,10,14.71,30.0,8
8763,5,21.06,15.0,5
8764,14,8.67,42.0,17
8765,3,18.78,6.0,3
8766,4,14.63,12.0,2
8767,9,19.01,36.0,7
8768,10,16.66,20.0,10
8769,5,22.86,15.0,5
8770,6,23.98,24.0,7
8771,6,,18.0,4
8772,3,10.22,12.0,2
8773,6,16.82,12.0,4
8774,7,11.65,28.0,8
8775,7,19.56,14.0,6
8776,11,20.58,22.0,13
8777,10,13.44,30.0,8
8778,12,13.19,48.0,8
8779,12,13.21,48.0,9
8780,14,6.53,42.0,13
8781,13,15.59,26.0,16
8782,9,9.41,27.0,11
8783,5,14.87,15.0,3
8784,2,16.39,6.0,1
8785,5,8.04,20.0,4
8786,9,12.41,36.0,9
8787,6,8.44,24.0,4
8788,6,14.55,24.0,6
8789,5,19.68,10.0,5
8790,7,13.99,21.0,7
8791,5,18.39,20.0,6
8792,6,11.79,12.0,5
8793,4,19.99,16.0,3
8794,6,,18.0,4
8795,16,17.52,64.0,13
8796,4,17.18,8.0,2
8797,4,17.3,12.0,3
8798,7,,21.0,7
8799,4,14.0,16.0,2
8800,6,16.61,24.0,4
8801,5,25.69,20.0,5
8802,12,11.85,24.0,9
8803,6,20.48,24.0,6
8804,8,23.71,32.0,8
8805,8,3.04,24.0,8
8806,8,21.43,16.0,6
8807,6,24.87,18.0,5
8808,23,19.13,46.0,29
8809,20,15.34,60.0,22
8810,16,18.93,64.0,20
8811,3,20.73,,2
8812,5,19.44,20.0,4
8813,13,20.19,39.0,15
8814,7,13.2,28.0,7
8815,8,9.56,32.0,6
8816,3,16.27,9.0,3
8817,18,17.6,36.0,13
8818,13,18.18,52.0,15
8819,3,8.03,9.0,3
8820,11,12.73,33.0,11
8821,4,13.68,16.0,4
8822,7,17.44,21.0,5
8823,8,10.73,32.0,6
8824,7,15.82,21.0,5
8825,4,14.06,16.0,3
8826,2,11.13,4.0,2
8827,5,19.75,20.0,3
8828,4,21.66,8.0,4
8829,13,28.11,39.0,16
8830,4,-0.34,12.0,4
8831,12,14.28,36.0,9
8832,6,16.37,18.0,4
8833,9,18.06,36.0,7
8834,8,13.06,,9
8835,4,11.51,8.0,3
8836,8,12.46,32.0,6
8837,2,14.01,8.0,1
8838,17,10.41,68.0,15
8839,11,10.04,44.0,12
8840,17,,34.0,18
8841,11,16.36,44.0,13
8842,9,11.44,36.0,11
8843,3,20.68,9.0,2
8844,3,8.27,12.0,2
8845,6,8.69,12.0,7
8846,3,19.48,12.0,3
8847,10,16.74,40.0,10
8848,10,20.62,40.0,7
8849,9,19.24,36.0,6
8850,2,19.78,6.0,1
8851,4,18.8,8.0,3
8852,6,19.0,18.0,4
8853,12,7.49,48.0,13
8854,4,12.13,16.0,4
8855,10,17.23,30.0,12
8856,6,6.59,24.0,5
8857,4,18.45,8.0,4
8858,7,14.56,21.0,8
8859,2,9.97,6.0,1
8860,2,18.3,4.0,1
8861,8,23.04,32.0,8
8862,4,9.78,8.0,2
8863,8,18.89,24.0,9
8864,7,16.4,14.0,5
8865,4,16.71,8.0,3
8866,8,7.84,16.0,7
8867,7,16.85,28.0,8
8868,9,19.76,36.0,9
8869,5,11.64,20.0,5
8870,5,12.78,20.0,5
8871,8,22.87,32.0,6
8872,6,10.39,24.0,6
8873,6,9.18,12.0,7
8874,9,6.65,27.0,8
8875,8,25.13,24.0,7
8876,7,23.85,21.0,9
8877,6,24.33,12.0,6
8878,3,17.29,9.0,2
8879,15,23.98,60.0,13
8880,15,13.19,30.0,19
8881,7,9.36,28.0,5
8882,8,14.2,32.0,7
8883,8,20.27,24.0,8
8884,7,21.64,28.0,7
8885,5,25.59,20.0,3
8886,8,28.74,32.0,7
8887,9,16.06,,11
8888,6,17.21,24.0,6
8889,7,5.7,21.0,7
8890,8,17.74,24.0,6
8891,14,9.49,28.0,17
8892,4,17.7,12.0,4
8893,6,3.81,12.0,5
8894,14,5.87,28.0,13
8895,5,22.28,10.0,5
8896,3,13.49,12.0,2
8897,11,15.23,33.0,8
8898,7,22.8,28.0,8
8899,5,18.49,15.0,5
8900,15,20.49,30.0,15
8901,14,,42.0,14
8902,0,13.76,0.0,1
8903,9,23.16,36.0,6
8904,1,10.53,2.0,1
8905,5,14.63,20.0,6
8906,9,,27.0,7
8907,12,15.5,24.0,14
8908,3,18.48,6.0,3
8909,2,23.84,8.0,1
8910,6,21.65,12.0,7
8911,6,2.9,12.0,4
8912,9,17.72,27.0,11
8913,3,17.54,12.0,2
8914,12,14.42,36.0,11
8915,1,9.12,3.0,1
8916,17,2.56,68.0,15
8917,3,12.94,6.0,3
8918,11,14.17,33.0,13
8919,6,13.13,12.0,6
8920,11,17.05,22.0,12
8921,7,12.34,28.0,8
8922,18,3.82,54.0,22
8923,16,26.4,48.0,14
8924,14,26.1,56.0,10
8925,6,12.68,24.0,6
8926,5,21.83,20.0,5
8927,3,14.39,9.0,2
8928,6,13.69,18.0,5
8929,10,7.65,20.0,9
8930,2,16.76,8.0,1
8931,12,22.82,24.0,9
8932,7,21.06,14.0,5
8933,4,19.23,8.0,2
8934,7,5.44,14.0,6
8935,5,14.75,10.0,5
8936,7,13.8,28.0,6
8937,13,23.28,39.0,12
8938,3,22.08,12.0,2
8939,3,20.46,9.0,3
8940,2,14.41,6.0,2
8941,7,9.92,21.0,5
8942,4,21.42,16.0,3
8943,6,4.57,12.0,4
8944,6,15.88,18.0,4
8945,3,8.63,9.0,3
8946,8,19.57,24.0,8
8947,2,14.64,4.0,1
8948,10,21.98,40.0,9
8949,13,12.46,26.0,9
8950,6,19.57,12.0,6
8951,7,10.3,21.0,5
8952,20,10.31,80.0,22
8953,9,8.57,27.0,11
8954,10,21.96,40.0,11
8955,10,11.81,30.0,7
8956,3,6.98,12.0,3
8957,6,13.87,12.0,7
8958,22,15.18,88.0,15
8959,6,12.08,24.0,4
8960,8,22.62,32.0,8
8961,11,12.12,33.0,12
8962,2,10.77,6.0,2
8963,10,7.81,40.0,11
8964,9,13.54,18.0,8
8965,5,14.69,15.0,4
8966,5,9.54,20.0,4
8967,3,23.82,6.0,3
8968,2,16.4,4.0,2
8969,3,20.12,12.0,2
8970,5,20.25,10.0,3
8971,8,11.43,16.0,8
8972,10,,20.0,9
8973,7,20.49,28.0,8
8974,6,13.94,18.0,4
8975,21,,42.0,26
8976,2,14.03,8.0,1
8977,7,9.46,28.0,5
8978,8,16.34,16.0,7
8979,4,17.71,16.0,4
8980,2,13.37,6.0,2
8981,4,13.19,8.0,5
8982,3,16.21,12.0,3
8983,6,8.16,12.0,6
8984,3,18.01,12.0,2
8985,4,15.88,8.0,3
8986,6,14.41,12.0,4
8987,7,10.22,14.0,6
8988,9,24.31,27.0,10
8989,5,18.83,20.0,4
8990,5,8.57,10.0,5
8991,6,11.88,24.0,6
8992,6,34.65,18.0,6
8993,7,2.43,21.0,7
8994,8,17.64,24.0,7
8995,5,18.12,15.0,5
8996,4,7.81,16.0,4
8997,10,12.96,30.0,8
8998,16,14.62,32.0,14
8999,7,12.24,14.0,8
9000,5,20.94,20.0,3
9001,8,4.95,32.0,9
9002,6,13.17,18.0,7
9003,9,10.32,36.0,8
9004,4,10.84,12.0,4
9005,6,8.9,12.0,6
9006,9,12.27,27.0,9
9007,5,22.57,15.0,6
9008,5,14.25,10.0,5
9009,6,16.95,12.0,6
9010,7,21.92,21.0,5
9011,12,9.91,48.0,12
9012,8,13.78,32.0,7
9013,8,12.81,32.0,5
9014,15,17.66,45.0,12
9015,12,17.85,48.0,10
9016,8,18.2,24.0,9
9017,6,14.58,12.0,7
9018,3,16.15,6.0,2
9019,3,2.94,9.0,2
9020,9,16.62,27.0,10
9021,7,12.06,28.0,6
9022,7,16.26,28.0,9
9023,6,21.43,18.0,7
9024,7,10.29,21.0,5
9025,4,16.41,12.0,2
9026,5,10.76,20.0,4
9027,2,21.83,6.0,2
9028,6,28.44,18.0,5
9029,7,15.09,28.0,8
9030,6,9.55,24.0,7
9031,16,9.67,64.0,20
9032,8,19.58,16.0,8
9033,5,11.97,10.0,5
9034,8,18.86,24.0,7
9035,0,11.85,0.0,1
9036,14,23.63,56.0,15
9037,3,12.13,6.0,3
9038,2,14.19,4.0,1
9039,3,10.31,12.0,2
9040,9,5.84,36.0,9
9041,9,18.61,36.0,6
9042,5,19.96,15.0,6
9043,8,10.63,24.0,9
9044,9,7.22,27.0,10
9045,3,13.29,6.0,3
9046,4,20.49,8.0,3
9047,14,16.6,28.0,10
9048,15,,30.0,13
9049,19,13.41,38.0,14
9050,10,15.82,40.0,12
9051,10,26.96,40.0,12
9052,9,,18.0,7
9053,7,15.41,21.0,7
9054,1,17.6,4.0,1
9055,4,16.94,12.0,5
9056,11,17.66,33.0,12
9057,8,13.2,24.0,9
9058,5,19.18,10.0,4
9059,4,18.36,12.0,4
9060,10,17.75,,10
9061,13,17.09,52.0,10
9062,7,25.72,28.0,7
9063,3,15.83,9.0,3
9064,1,15.48,2.0,1
9065,5,14.78,15.0,5
9066,14,17.52,28.0,12
9067,6,12.79,12.0,5
9068,8,18.32,16.0,7
9069,8,9.12,32.0,8
9070,4,19.71,8.0,4
9071,4,17.7,16.0,3
9072,15,23.01,30.0,14
9073,7,10.25,14.0,6
9074,4,11.64,8.0,4
9075,4,12.69,8.0,4
9076,16,19.17,48.0,18
9077,6,10.27,18.0,5
9078,7,14.89,14.0,6
9079,6,8.35,24.0,6
9080,10,24.3,20.0,12
9081,6,17.62,18.0,7
9082,4,3.29,16.0,3
9083,4,18.07,8.0,4
9084,4,17.25,16.0,4
9085,13,18.71,39.0,11
9086,4,17.01,8.0,3
9087,5,17.08,15.0,5
9088,3,15.85,12.0,2
9089,7,,14.0,6
9090,7,20.11,28.0,5
9091,13,16.77,26.0,9
9092,6,11.74,18.0,4
9093,4,5.17,16.0,4
9094,10,17.41,30.0,9
9095,14,19.44,42.0,14
9096,4,14.97,12.0,4
9097,21,10.91,63.0,18
9098,12,,24.0,13
9099,5,,15.0,5
9100,5,19.48,10.0,3
9101,21,18.37,63.0,16
9102,11,18.05,44.0,14
9103,6,14.38,24.0,6
9104,5,11.25,15.0,4
9105,3,17.16,12.0,3
9106,2,20.63,8.0,1
9107,4,15.41,8.0,3
9108,4,17.09,8.0,3
9109,9,21.34,18.0,7
9110,7,15.78,28.0,6
9111,11,17.18,33.0,10
9112,8,13.11,16.0,6
9113,11,16.68,33.0,14
9114,6,11.0,12.0,4
9115,6,8.49,12.0,6
9116,5,10.88,10.0,3
9117,20,17.67,40.0,19
9118,2,8.29,4.0,2
9119,2,,6.0,1
9120,14,20.66,28.0,15
9121,3,14.61,6.0,2
9122,7,16.85,14.0,5
9123,12,16.76,36.0,13
9124,9,12.02,36.0,8
9125,10,18.31,30.0,11
9126,2,16.1,6.0,2
9127,4,18.72,16.0,4
9128,9,23.38,18.0,11
9129,9,15.52,18.0,7
9130,2,27.24,8.0,1
9131,12,14.21,36.0,14
9132,6,13.66,24.0,5
9133,9,16.29,36.0,8
9134,4,11.33,16.0,3
9135,7,19.86,14.0,5
9136,26,21.63,104.0,27
9137,3,15.54,9.0,3
9138,5,13.79,15.0,4
9139,11,24.23,33.0,13
9140,5,12.94,15.0,5
9141,2,15.01,8.0,1
9142,9,16.07,18.0,7
9143,6,24.5,12.0,5
9144,4,17.75,8.0,4
9145,10,15.68,20.0,12
9146,2,9.14,8.0,1
9147,8,11.5,,6
9148,7,8.71,21.0,8
9149,14,30.72,56.0,12
9150,10,14.55,20.0,12
9151,5,17.38,10.0,4
9152,7,17.61,14.0,6
9153,7,18.02,28.0,9
9154,6,14.67,24.0,5
9155,6,11.4,24.0,7
9156,10,20.46,40.0,8
9157,2,15.77,8.0,1
9158,10,11.38,30.0,10
9159,5,17.39,10.0,3
9160,8,19.73,16.0,10
9161,16,16.44,64.0,16
9162,6,19.2,12.0,7
9163,5,24.14,15.0,4
9164,7,17.0,28.0,6
9165,7,24.11,28.0,8
9166,2,15.06,4.0,2
9167,0,11.16,0.0,1
9168,5,16.23,20.0,5
9169,3,13.01,6.0,3
9170,15,17.28,60.0,17
9171,19,22.2,38.0,13
9172,2,15.51,6.0,1
9173,8,20.69,24.0,9
9174,7,13.94,28.0,6
9175,5,11.22,15.0,4
9176,4,22.67,12.0,3
9177,6,10.23,12.0,7
9178,5,25.25,10.0,3
9179,9,19.68,36.0,8
9180,17,24.04,68.0,12
9181,4,14.57,8.0,2
9182,6,13.75,12.0,4
9183,6,11.68,24.0,7
9184,9,10.17,18.0,10
9185,13,19.26,52.0,15
9186,21,1.98,84.0,19
9187,12,26.46,24.0,14
9188,7,15.32,14.0,7
9189,6,24.08,18.0,5
9190,3,6.02,6.0,2
9191,11,13.77,22.0,13
9192,4,12.45,8.0,4
9193,7,15.68,28.0,8
9194,10,17.52,40.0,11
9195,15,17.65,,19
9196,5,18.09,10.0,3
9197,9,16.56,27.0,7
9198,6,8.18,24.0,7
9199,18,14.68,54.0,19
9200,5,14.73,15.0,5
9201,8,8.54,16.0,9
9202,5,13.74,15.0,6
9203,11,15.92,33.0,9
9204,13,12.59,26.0,14
9205,12,16.23,36.0,12
9206,7,12.85,21.0,6
9207,4,18.42,8.0,3
9208,12,13.21,24.0,11
9209,11,16.16,33.0,11
9210,3,17.37,12.0,3
9211,4,25.25,12.0,4
9212,4,10.11,8.0,3
9213,5,18.25,20.0,4
9214,7,9.27,28.0,7
9215,8,12.91,32.0,5
9216,2,23.59,8.0,2
9217,9,19.19,18.0,10
9218,6,12.76,18.0,4
9219,7,15.15,21.0,8
9220,9,14.94,36.0,10
9221,7,16.24,28.0,8
9222,4,14.45,12.0,3
9223,6,6.47,12.0,5
9224,4,8.65,16.0,4
9225,8,20.05,16.0,9
9226,11,,,10
9227,7,21.96,28.0,6
9228,10,33.89,40.0,8
9229,5,17.19,20.0,4
9230,14,22.48,28.0,15
9231,3,23.64,9.0,2
9232,6,16.58,12.0,6
9233,3,15.96,6.0,2
9234,2,12.88,,1
9235,6,3.53,24.0,7
9236,4,13.72,12.0,3
9237,5,11.08,10.0,4
9238,15,18.5,30.0,11
9239,14,18.56,42.0,17
9240,12,14.79,24.0,14
9241,6,16.39,18.0,5
9242,5,25.19,20.0,5
9243,6,8.93,18.0,4
9244,12,15.98,24.0,10
9245,4,20.08,12.0,2
9246,11,24.1,44.0,8
9247,8,17.04,24.0,9
9248,6,18.63,24.0,5
9249,9,18.12,36.0,7
9250,3,10.92,6.0,2
9251,13,16.24,26.0,13
9252,8,10.02,32.0,8
9253,4,,16.0,4
9254,6,15.86,12.0,5
9255,10,,40.0,8
9256,2,10.03,6.0,2
9257,4,14.97,8.0,4
9258,4,11.92,16.0,4
9259,15,12.7,30.0,17
9260,6,34.5,24.0,6
9261,6,6.25,12.0,7
9262,7,22.39,14.0,6
9263,5,16.78,15.0,4
9264,7,27.44,21.0,8
9265,8,23.63,16.0,6
9266,5,18.58,20.0,5
9267,2,11.92,4.0,2
9268,5,,20.0,4
9269,4,22.36,12.0,3
9270,5,15.31,10.0,5
9271,16,14.91,64.0,13
9272,3,17.58,9.0,2
9273,4,13.42,8.0,4
9274,5,19.24,15.0,5
9275,5,21.76,15.0,3
9276,4,16.98,16.0,4
9277,8,21.38,16.0,8
9278,5,19.64,10.0,5
9279,5,25.58,10.0,4
9280,9,14.43,27.0,9
9281,4,10.23,12.0,5
9282,11,27.56,22.0,10
9283,9,7.88,18.0,11
9284,5,12.67,10.0,4
9285,4,5.08,8.0,3
9286,3,18.49,9.0,3
9287,11,13.89,33.0,10
9288,3,20.84,6.0,3
9289,6,14.75,18.0,7
9290,3,19.75,12.0,2
9291,9,16.39,27.0,8
9292,4,16.86,16.0,4
9293,6,12.93,18.0,7
9294,11,11.58,22.0,8
9295,7,22.6,21.0,8
9296,4,17.86,8.0,3
9297,4,,16.0,2
9298,21,12.31,84.0,25
9299,7,8.91,21.0,5
9300,13,14.87,52.0,13
9301,10,17.53,40.0,12
9302,13,16.31,26.0,13
9303,4,4.75,8.0,3
9304,9,15.74,18.0,6
9305,7,16.87,28.0,6
9306,8,14.54,24.0,9
9307,6,12.35,,6
9308,8,17.62,32.0,7
9309,9,11.02,18.0,7
9310,9,19.21,27.0,6
9311,5,8.4,15.0,4
9312,6,12.84,24.0,5
9313,6,18.52,12.0,5
9314,6,13.38,24.0,6
9315,10,23.66,30.0,7
9316,14,9.65,42.0,16
9317,8,17.16,24.0,8
9318,9,16.37,36.0,11
9319,10,13.21,30.0,11
9320,10,20.3,,10
9321,11,11.46,22.0,13
9322,8,18.4,24.0,10
9323,7,11.5,21.0,8
9324,9,14.97,27.0,11
9325,6,20.24,18.0,7
9326,5,14.95,20.0,4
9327,2,24.48,6.0,2
9328,16,15.42,64.0,19
9329,4,12.25,8.0,5
9330,5,2.03,15.0,5
9331,6,16.61,24.0,5
9332,17,23.15,68.0,17
9333,9,13.67,,7
9334,3,15.55,12.0,3
9335,3,19.69,9.0,2
9336,9,16.66,18.0,9
9337,4,23.25,12.0,4
9338,13,19.02,39.0,12
9339,9,12.45,18.0,9
9340,4,21.25,12.0,2
9341,6,27.26,18.0,5
9342,18,13.92,72.0,14
9343,3,,9.0,2
9344,8,9.34,32.0,6
9345,6,13.16,18.0,4
9346,8,20.86,16.0,9
9347,14,20.97,28.0,10
9348,8,18.54,16.0,7
9349,3,18.52,6.0,3
9350,13,16.9,52.0,10
9351,12,20.66,48.0,10
9352,7,21.08,,8
9353,6,17.19,12.0,7
9354,11,16.86,22.0,8
9355,18,10.94,72.0,13
9356,11,16.58,22.0,12
9357,3,14.5,12.0,2
9358,7,13.83,21.0,7
9359,16,22.67,48.0,12
9360,3,15.42,6.0,3
9361,16,27.72,32.0,15
9362,10,27.25,20.0,9
9363,6,11.68,18.0,5
9364,3,21.28,12.0,2
9365,4,10.12,12.0,3
9366,17,26.13,68.0,19
9367,4,21.08,12.0,3
9368,6,11.82,24.0,5
9369,8,25.61,24.0,6
9370,5,12.63,10.0,5
9371,12,26.73,24.0,15
9372,5,10.28,20.0,5
9373,2,10.75,4.0,1
9374,7,13.86,14.0,5
9375,6,17.27,18.0,7
9376,2,,6.0,2
9377,6,21.75,18.0,5
9378,6,24.97,18.0,6
9379,9,13.63,36.0,7
9380,5,25.77,10.0,5
9381,1,13.95,,1
9382,7,16.26,21.0,5
9383,3,29.4,12.0,3
9384,7,23.53,21.0,7
9385,17,25.23,34.0,17
9386,5,5.93,10.0,6
9387,6,14.49,12.0,6
9388,10,20.73,30.0,8
9389,11,18.22,22.0,9
9390,16,19.41,32.0,15
9391,5,20.26,10.0,6
9392,11,2.66,33.0,12
9393,6,17.99,18.0,6
9394,6,17.86,12.0,6
9395,7,15.52,28.0,5
9396,11,15.08,33.0,9
9397,6,15.49,18.0,5
9398,9,14.81,27.0,7
9399,1,17.61,3.0,1
9400,16,17.71,32.0,12
9401,4,13.69,8.0,3
9402,15,5.53,60.0,12
9403,9,14.61,36.0,9
9404,19,32.68,57.0,23
9405,7,23.64,28.0,7
9406,6,6.25,12.0,4
9407,13,19.98,26.0,11
9408,9,21.77,27.0,9
9409,9,10.1,36.0,8
9410,4,21.3,8.0,3
9411,4,12.52,16.0,3
9412,2,6.94,4.0,2
9413,6,14.97,18.0,6
9414,9,9.05,27.0,6
9415,19,23.7,38.0,14
9416,14,19.04,42.0,12
9417,2,12.35,8.0,1
9418,7,17.46,21.0,8
9419,7,7.63,14.0,7
9420,7,15.8,28.0,8
9421,17,16.07,51.0,17
9422,5,20.08,20.0,6
9423,4,21.07,12.0,2
9424,10,2.94,20.0,10
9425,5,17.64,20.0,4
9426,7,13.69,28.0,8
9427,10,16.61,30.0,9
9428,7,18.12,21.0,5
9429,7,18.99,28.0,7
9430,6,12.66,24.0,6
9431,7,15.38,21.0,6
9432,7,7.37,14.0,7
9433,13,7.21,52.0,10
9434,1,12.29,2.0,1
9435,3,13.81,6.0,3
9436,8,18.97,24.0,7
9437,11,20.24,22.0,7
9438,4,8.11,16.0,4
9439,10,8.91,30.0,7
9440,6,20.04,24.0,4
9441,10,15.65,40.0,8
9442,11,17.09,22.0,9
9443,5,21.36,15.0,6
9444,18,20.6,36.0,17
9445,13,18.35,26.0,10
9446,26,11.3,52.0,33
9447,18,28.15,,15
9448,6,11.85,24.0,4
9449,14,18.4,28.0,10
9450,9,6.07,18.0,9
9451,7,25.05,14.0,4
9452,6,15.85,18.0,7
9453,6,19.48,24.0,7
9454,6,21.76,24.0,4
9455,12,26.42,36.0,10
9456,15,10.94,60.0,15
9457,4,18.78,16.0,4
9458,7,7.06,28.0,7
9459,5,21.67,10.0,6
9460,4,17.08,16.0,5
9461,6,8.48,18.0,6
9462,15,12.85,30.0,11
9463,4,18.05,8.0,5
9464,5,15.26,20.0,5
9465,6,11.99,12.0,7
9466,6,15.45,24.0,6
9467,8,11.55,32.0,5
9468,2,13.01,6.0,2
9469,5,13.14,10.0,3
9470,5,7.32,15.0,6
9471,10,6.74,20.0,10
9472,5,16.36,15.0,5
9473,13,15.8,52.0,9
9474,4,15.28,12.0,3
9475,16,24.84,32.0,11
9476,4,12.64,16.0,5
9477,4,6.16,16.0,4
9478,10,14.17,20.0,7
9479,1,19.22,3.0,1
9480,9,19.66,36.0,8
9481,4,23.13,16.0,3
9482,7,17.17,21.0,4
9483,16,17.2,64.0,12
9484,6,8.69,18.0,5
9485,6,14.8,18.0,6
9486,13,17.12,39.0,11
9487,6,14.09,24.0,6
9488,8,20.6,24.0,6
9489,3,11.5,12.0,2
9490,2,10.84,6.0,1
9491,2,17.89,4.0,2
9492,4,17.53,16.0,4
9493,20,16.0,80.0,22
9494,4,10.11,8.0,5
9495,33,13.69,99.0,26
9496,7,11.17,14.0,8
9497,5,19.45,10.0,4
9498,9,13.11,27.0,9
9499,4,,8.0,4
